id,referee,timezone,date,venue_id,venue_name,venue_city,season,round,home_team,away_team,home_win,away_win,home_goals,away_goals,home_goals_half_time,away_goals_half_time,home_goals_fulltime,away_goals_fulltime,has_winner
864243,C. Ramos,UTC,2022-10-02T02:05:00+00:00,7182,Estadio Azteca,D.F.,2022,Apertura - 17,Cruz Azul,Guadalajara Chivas,True,False,2,1,1,0,2,1,1
864244,E. Morales,UTC,2022-10-02T17:00:00+00:00,1089,Estadio Nemesio Díez,Toluca de Lerdo,2022,Apertura - 17,Toluca,Club Queretaro,True,False,4,1,2,0,4,1,1
864245,A. Escobedo,UTC,2022-10-02T23:05:00+00:00,1085,Estadio Nuevo Corona,Torreón,2022,Apertura - 17,Santos Laguna,Mazatlán,True,False,3,0,0,0,3,0,1
963835,C. Ramos,UTC,2022-10-09T00:00:00+00:00,1087,Estadio Universitario de Nuevo León,San Nicolás de los Garza,2022,Apertura - Reclasificación,Tigres UANL,Necaxa,True,False,2,0,0,0,2,0,1
963836,M. Ortíz,UTC,2022-10-09T17:00:00+00:00,1089,Estadio Nemesio Díez,Toluca de Lerdo,2022,Apertura - Reclasificación,Toluca,FC Juarez,True,False,3,0,1,0,3,0,1
963837,F. Guerrero,UTC,2022-10-09T02:15:00+00:00,7182,Estadio Azteca,D.F.,2022,Apertura - Reclasificación,Cruz Azul,Leon,True,False,1,0,0,0,1,0,1
963838,L. Santander,UTC,2022-10-09T21:30:00+00:00,1082,Estadio Cuauhtémoc,Puebla,2022,Apertura - Reclasificación,Puebla,Guadalajara Chivas,True,False,1,1,0,0,1,1,1
965503,V. Cáceres,UTC,2022-10-13T02:06:00+00:00,7182,Estadio Azteca,D.F.,2022,Apertura - Quarter-finals,Cruz Azul,Monterrey,,,0,0,0,0,0,0,1
965504,A. Escobedo,UTC,2022-10-16T23:06:00+00:00,11905,Estadio BBVA,Guadalupe,2022,Apertura - Quarter-finals,Monterrey,Cruz Azul,True,False,3,0,1,0,3,0,1
965505,D. Montaño,UTC,2022-10-14T00:06:00+00:00,1089,Estadio Nemesio Díez,Toluca de Lerdo,2022,Apertura - Quarter-finals,Toluca,Santos Laguna,True,False,4,3,2,2,4,3,1
965506,L. Santander,UTC,2022-10-17T00:06:00+00:00,1085,Estadio Nuevo Corona,Torreón,2022,Apertura - Quarter-finals,Santos Laguna,Toluca,False,True,1,2,0,0,1,2,0
965507,M. Ortíz,UTC,2022-10-13T00:06:00+00:00,1082,Estadio Cuauhtémoc,Puebla,2022,Apertura - Quarter-finals,Puebla,Club America,False,True,1,6,1,2,1,6,0
965508,D. Quintero,UTC,2022-10-16T01:06:00+00:00,7182,Estadio Azteca,D.F.,2022,Apertura - Quarter-finals,Club America,Puebla,True,False,5,1,2,1,5,1,1
965509,F. Hernández,UTC,2022-10-14T02:06:00+00:00,1087,Estadio Universitario de Nuevo León,San Nicolás de los Garza,2022,Apertura - Quarter-finals,Tigres UANL,Pachuca,True,False,1,0,0,0,1,0,1
965510,F. Guerrero,UTC,2022-10-17T02:06:00+00:00,1081,Estadio Hidalgo,Pachuca de Soto,2022,Apertura - Quarter-finals,Pachuca,Tigres UANL,True,False,2,1,1,0,2,1,1
967071,M. Ortíz,UTC,2022-10-20T02:06:00+00:00,1089,Estadio Nemesio Díez,Toluca de Lerdo,2022,Apertura - Semi-finals,Toluca,Club America,True,False,2,1,2,0,2,1,1
967072,A. Escobedo,UTC,2022-10-23T01:06:00+00:00,7182,Estadio Azteca,D.F.,2022,Apertura - Semi-finals,Club America,Toluca,,,1,1,1,1,1,1,1
967073,C. Ramos,UTC,2022-10-21T02:06:00+00:00,1081,Estadio Hidalgo,Pachuca de Soto,2022,Apertura - Semi-finals,Pachuca,Monterrey,True,False,5,2,2,2,5,2,1
967074,L. Santander,UTC,2022-10-24T01:06:00+00:00,11905,Estadio BBVA,Guadalupe,2022,Apertura - Semi-finals,Monterrey,Pachuca,False,True,0,1,0,0,0,1,0
968247,M. Ortíz,UTC,2022-10-28T01:06:00+00:00,1089,Estadio Nemesio Díez,Toluca de Lerdo,2022,Apertura - Final,Toluca,Pachuca,False,True,1,5,0,4,1,5,0
968248,A. Escobedo,UTC,2022-10-31T01:36:00+00:00,1081,Estadio Hidalgo,Pachuca de Soto,2022,Apertura - Final,Pachuca,Toluca,True,False,3,1,1,1,3,1,1
973610,F. Hernández,UTC,2023-01-07T01:00:00+00:00,1080,Estadio Victoria de Aguascalientes,Aguascalientes,2022,Clausura - 1,Necaxa,Atletico San Luis,False,True,2,3,0,0,2,3,0
973611,M. Ortíz,UTC,2023-03-25T03:05:00+00:00,10546,Estadio de Mazatlán,Mazatlán,2022,Clausura - 1,Mazatlán,Leon,False,True,1,2,1,1,1,2,0
973612,V. Cáceres,UTC,2023-01-07T23:00:00+00:00,7182,Estadio Azteca,D.F.,2022,Clausura - 1,Club America,Club Queretaro,,,0,0,0,0,0,0,1
973613,L. Santander,UTC,2023-02-02T02:05:00+00:00,1071,Estadio Jalisco,Guadalajara,2022,Clausura - 1,Atlas,Toluca,,,0,0,0,0,0,0,1
973614,A. Escobedo,UTC,2023-01-08T03:10:00+00:00,11905,Estadio BBVA,Guadalupe,2022,Clausura - 1,Monterrey,Guadalajara Chivas,False,True,0,1,0,0,0,1,0
973615,Ó. Macías,UTC,2023-01-08T18:00:00+00:00,1083,Estadio Olímpico de Universitario,D.F.,2022,Clausura - 1,U.N.A.M. - Pumas,FC Juarez,True,False,2,1,0,1,2,1,1
973616,Ó. Mejía,UTC,2023-01-09T01:00:00+00:00,1085,Estadio Nuevo Corona,Torreón,2022,Clausura - 1,Santos Laguna,Tigres UANL,False,True,0,3,0,1,0,3,0
973617,D. Montaño,UTC,2023-01-10T03:10:00+00:00,1081,Estadio Hidalgo,Pachuca de Soto,2022,Clausura - 1,Pachuca,Puebla,True,False,5,1,2,1,5,1,1
973618,D. Quintero,UTC,2023-01-09T03:10:00+00:00,1088,Estadio Caliente,Tijuana,2022,Clausura - 1,Club Tijuana,Cruz Azul,,,1,1,1,0,1,1,1
973619,I. Lopez,UTC,2023-01-13T03:00:00+00:00,1071,Estadio Jalisco,Guadalajara,2022,Clausura - 2,Atlas,Mazatlán,True,False,2,1,0,0,2,1,1
973620,D. Quintero,UTC,2023-01-14T01:05:00+00:00,1795,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2022,Clausura - 2,Atletico San Luis,Guadalajara Chivas,,,0,0,0,0,0,0,1
973621,J. Camacho,UTC,2023-01-14T03:05:00+00:00,1082,Estadio Cuauhtémoc,Puebla,2022,Clausura - 2,Puebla,Club Queretaro,True,False,2,0,1,0,2,0,1
973622,C. Ramos,UTC,2023-01-14T23:00:00+00:00,7182,Estadio Azteca,D.F.,2022,Clausura - 2,Cruz Azul,Monterrey,False,True,2,3,1,1,2,3,0
973623,F. Guerrero,UTC,2023-01-15T01:05:00+00:00,1089,Estadio Nemesio Díez,Toluca de Lerdo,2022,Clausura - 2,Toluca,Club America,,,2,2,2,1,2,2,1
973624,L. Santander,UTC,2023-01-15T03:10:00+00:00,1085,Estadio Nuevo Corona,Torreón,2022,Clausura - 2,Santos Laguna,U.N.A.M. - Pumas,True,False,3,0,1,0,3,0,1
973625,V. Cáceres,UTC,2023-01-15T01:05:00+00:00,1845,Estadio Olímpico Benito Juárez,Ciudad Juárez,2022,Clausura - 2,FC Juarez,Club Tijuana,True,False,3,0,2,0,3,0,1
973626,M. Ortíz,UTC,2023-01-16T01:05:00+00:00,1087,Estadio Universitario de Nuevo León,San Nicolás de los Garza,2022,Clausura - 2,Tigres UANL,Pachuca,True,False,4,1,1,1,4,1,1
974323,C. Ramos,UTC,2023-01-21T03:00:00+00:00,10546,Estadio de Mazatlán,Mazatlán,2022,Clausura - 3,Mazatlán,Santos Laguna,False,True,1,2,0,1,1,2,0
974324,A. Escobedo,UTC,2023-01-21T03:10:00+00:00,1088,Estadio Caliente,Tijuana,2022,Clausura - 3,Club Tijuana,Tigres UANL,,,1,1,1,0,1,1,1
974325,F. Guerrero,UTC,2023-01-22T23:06:00+00:00,11905,Estadio BBVA,Guadalupe,2022,Clausura - 3,Monterrey,Atletico San Luis,True,False,3,1,2,0,3,1,1
974326,Ó. Mejía,UTC,2023-01-22T01:10:00+00:00,7182,Estadio Azteca,D.F.,2022,Clausura - 3,Club America,Puebla,,,2,2,1,0,2,2,1
974327,M. Ortíz,UTC,2023-01-22T03:10:00+00:00,1076,Estadio AKRON,Zapopan,2022,Clausura - 3,Guadalajara Chivas,Toluca,False,True,1,2,1,0,1,2,0
974328,J. Camacho,UTC,2023-01-22T03:10:00+00:00,1080,Estadio Victoria de Aguascalientes,Aguascalientes,2022,Clausura - 3,Necaxa,Cruz Azul,True,False,1,0,1,0,1,0,1
974329,E. Morales,UTC,2023-01-22T18:00:00+00:00,1083,Estadio Olímpico de Universitario,D.F.,2022,Clausura - 3,U.N.A.M. - Pumas,Leon,True,False,4,1,2,1,4,1,1
974330,Ó. Macías,UTC,2023-01-22T23:00:00+00:00,1084,Estadio La Corregidora,Santiago de Querétaro,2022,Clausura - 3,Club Queretaro,Atlas,,,3,3,2,2,3,3,1
974331,I. Lopez,UTC,2023-01-23T01:10:00+00:00,1081,Estadio Hidalgo,Pachuca de Soto,2022,Clausura - 3,Pachuca,FC Juarez,True,False,4,1,1,0,4,1,1
974332,M. Ortíz,UTC,2023-01-27T03:05:00+00:00,1071,Estadio Jalisco,Guadalajara,2022,Clausura - 4,Atlas,Santos Laguna,,,2,2,0,1,2,2,1
974333,J. Lopez,UTC,2023-01-28T01:05:00+00:00,1082,Estadio Cuauhtémoc,Puebla,2022,Clausura - 4,Puebla,Monterrey,False,True,1,2,1,0,1,2,0
974334,I. Lopez,UTC,2023-01-28T03:05:00+00:00,1088,Estadio Caliente,Tijuana,2022,Clausura - 4,Club Tijuana,U.N.A.M. - Pumas,,,0,0,0,0,0,0,1
974335,Ó. Mejía,UTC,2023-03-30T03:05:00+00:00,1084,Estadio La Corregidora,Santiago de Querétaro,2022,Clausura - 4,Club Queretaro,Cruz Azul,,,2,2,0,1,2,2,1
974336,D. Montaño,UTC,2023-01-29T01:05:00+00:00,1087,Estadio Universitario de Nuevo León,San Nicolás de los Garza,2022,Clausura - 4,Tigres UANL,Atletico San Luis,,,0,0,0,0,0,0,1
974337,L. Santander,UTC,2023-01-29T03:05:00+00:00,7182,Estadio Azteca,D.F.,2022,Clausura - 4,Club America,Mazatlán,True,False,6,0,4,0,6,0,1
974338,C. Ramos,UTC,2023-01-29T03:05:00+00:00,1845,Estadio Olímpico Benito Juárez,Ciudad Juárez,2022,Clausura - 4,FC Juarez,Guadalajara Chivas,False,True,1,2,0,2,1,2,0
974339,A. Escobedo,UTC,2023-01-29T18:00:00+00:00,1089,Estadio Nemesio Díez,Toluca de Lerdo,2022,Clausura - 4,Toluca,Leon,,,0,0,0,0,0,0,1
974340,V. Cáceres,UTC,2023-01-30T01:00:00+00:00,1081,Estadio Hidalgo,Pachuca de Soto,2022,Clausura - 4,Pachuca,Necaxa,True,False,2,1,1,0,2,1,1
974341,A. Escobedo,UTC,2023-02-03T03:00:00+00:00,1795,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2022,Clausura - 5,Atletico San Luis,Puebla,True,False,2,0,0,0,2,0,1
974342,C. Ramos,UTC,2023-02-04T01:00:00+00:00,1080,Estadio Victoria de Aguascalientes,Aguascalientes,2022,Clausura - 5,Necaxa,Club Tijuana,,,1,1,0,1,1,1,1
974343,M. Ortíz,UTC,2023-02-04T03:05:00+00:00,10546,Estadio de Mazatlán,Mazatlán,2022,Clausura - 5,Mazatlán,FC Juarez,False,True,2,3,1,1,2,3,0
974345,L. Santander,UTC,2023-02-05T01:05:00+00:00,7182,Estadio Azteca,D.F.,2022,Clausura - 5,Cruz Azul,Tigres UANL,False,True,0,1,0,1,0,1,0
974346,D. Montaño,UTC,2023-02-05T03:05:00+00:00,1085,Estadio Nuevo Corona,Torreón,2022,Clausura - 5,Santos Laguna,Club America,,,2,2,2,1,2,2,1
974347,D. Quintero,UTC,2023-02-05T18:00:00+00:00,1083,Estadio Olímpico de Universitario,D.F.,2022,Clausura - 5,U.N.A.M. - Pumas,Atlas,,,2,2,2,1,2,2,1
974348,E. Morales,UTC,2023-02-05T23:00:00+00:00,1076,Estadio AKRON,Zapopan,2022,Clausura - 5,Guadalajara Chivas,Club Queretaro,,,1,1,0,0,1,1,1
974349,V. Cáceres,UTC,2023-02-06T01:10:00+00:00,11905,Estadio BBVA,Guadalupe,2022,Clausura - 5,Monterrey,Toluca,True,False,2,1,2,0,2,1,1
974350,J. Lopez,UTC,2023-02-10T01:05:00+00:00,1084,Estadio La Corregidora,Santiago de Querétaro,2022,Clausura - 6,Club Queretaro,Leon,False,True,0,3,0,2,0,3,0
974351,Ó. Mejía,UTC,2023-02-10T03:05:00+00:00,1071,Estadio Jalisco,Guadalajara,2022,Clausura - 6,Atlas,Monterrey,False,True,0,2,0,0,0,2,0
974352,E. Morales,UTC,2023-02-11T01:00:00+00:00,1082,Estadio Cuauhtémoc,Puebla,2022,Clausura - 6,Puebla,Mazatlán,True,False,3,1,3,0,3,1,1
974353,L. Santander,UTC,2023-02-11T03:10:00+00:00,1088,Estadio Caliente,Tijuana,2022,Clausura - 6,Club Tijuana,Atletico San Luis,True,False,1,0,0,0,1,0,1
974354,I. Lopez,UTC,2023-02-11T23:00:00+00:00,7182,Estadio Azteca,D.F.,2022,Clausura - 6,Club America,Necaxa,True,False,2,1,1,0,2,1,1
974355,G. Pacheco,UTC,2023-02-12T01:05:00+00:00,1845,Estadio Olímpico Benito Juárez,Ciudad Juárez,2022,Clausura - 6,FC Juarez,Santos Laguna,True,False,3,1,0,1,3,1,1
974356,F. Hernández,UTC,2023-02-12T01:05:00+00:00,1087,Estadio Universitario de Nuevo León,San Nicolás de los Garza,2022,Clausura - 6,Tigres UANL,U.N.A.M. - Pumas,True,False,4,2,3,1,4,2,1
974357,A. Escobedo,UTC,2023-02-12T03:05:00+00:00,1081,Estadio Hidalgo,Pachuca de Soto,2022,Clausura - 6,Pachuca,Guadalajara Chivas,,,1,1,0,1,1,1,1
974358,M. Ortíz,UTC,2023-02-12T18:00:00+00:00,1089,Estadio Nemesio Díez,Toluca de Lerdo,2022,Clausura - 6,Toluca,Cruz Azul,True,False,3,1,1,1,3,1,1
974360,C. Ramos,UTC,2023-02-15T01:05:00+00:00,1087,Estadio Universitario de Nuevo León,San Nicolás de los Garza,2022,Clausura - 7,Tigres UANL,FC Juarez,,,0,0,0,0,0,0,1
974361,F. Hernández,UTC,2023-02-15T03:05:00+00:00,1795,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2022,Clausura - 7,Atletico San Luis,Club America,False,True,1,3,1,2,1,3,0
974362,B. González,UTC,2023-02-16T01:05:00+00:00,11905,Estadio BBVA,Guadalupe,2022,Clausura - 7,Monterrey,Club Queretaro,True,False,2,0,2,0,2,0,1
974363,D. Montaño,UTC,2023-02-16T01:05:00+00:00,1076,Estadio AKRON,Zapopan,2022,Clausura - 7,Guadalajara Chivas,Club Tijuana,True,False,2,1,1,1,2,1,1
974364,F. Guerrero,UTC,2023-02-16T03:05:00+00:00,1080,Estadio Victoria de Aguascalientes,Aguascalientes,2022,Clausura - 7,Necaxa,U.N.A.M. - Pumas,True,False,3,1,2,1,3,1,1
974365,E. Miranda,UTC,2023-02-17T03:00:00+00:00,10546,Estadio de Mazatlán,Mazatlán,2022,Clausura - 7,Mazatlán,Pachuca,False,True,2,3,0,1,2,3,0
974366,C. Ramos,UTC,2023-02-23T02:05:00+00:00,7182,Estadio Azteca,D.F.,2022,Clausura - 7,Cruz Azul,Atlas,True,False,1,0,0,0,1,0,1
974367,F. Guerrero,UTC,2023-02-24T02:05:00+00:00,1085,Estadio Nuevo Corona,Torreón,2022,Clausura - 7,Santos Laguna,Toluca,False,True,0,5,0,2,0,5,0
974368,Ó. Mejía,UTC,2023-02-18T23:00:00+00:00,1795,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2022,Clausura - 8,Atletico San Luis,Santos Laguna,,,1,1,1,0,1,1,1
974369,I. Lopez,UTC,2023-02-18T01:06:00+00:00,1845,Estadio Olímpico Benito Juárez,Ciudad Juárez,2022,Clausura - 8,FC Juarez,Leon,,,0,0,0,0,0,0,1
974370,E. Galván,UTC,2023-02-18T03:05:00+00:00,1082,Estadio Cuauhtémoc,Puebla,2022,Clausura - 8,Puebla,Cruz Azul,False,True,1,3,0,1,1,3,0
974371,G. Pacheco,UTC,2023-02-19T23:06:00+00:00,11905,Estadio BBVA,Guadalupe,2022,Clausura - 8,Monterrey,Necaxa,True,False,2,1,0,0,2,1,1
974372,A. Escobedo,UTC,2023-02-19T01:05:00+00:00,1071,Estadio Jalisco,Guadalajara,2022,Clausura - 8,Atlas,Tigres UANL,False,True,0,1,0,1,0,1,0
974373,M. Ortíz,UTC,2023-02-19T03:05:00+00:00,1083,Estadio Olímpico de Universitario,D.F.,2022,Clausura - 8,U.N.A.M. - Pumas,Guadalajara Chivas,False,True,1,2,0,2,1,2,0
974374,F. Hernández,UTC,2023-02-19T23:00:00+00:00,1084,Estadio La Corregidora,Santiago de Querétaro,2022,Clausura - 8,Club Queretaro,Mazatlán,,,1,1,1,0,1,1,1
974375,F. Guerrero,UTC,2023-02-20T01:05:00+00:00,7182,Estadio Azteca,D.F.,2022,Clausura - 8,Club America,Club Tijuana,True,False,2,1,1,0,2,1,1
974376,L. Santander,UTC,2023-02-20T03:05:00+00:00,1081,Estadio Hidalgo,Pachuca de Soto,2022,Clausura - 8,Pachuca,Toluca,False,True,1,2,0,1,1,2,0
974377,M. Ortíz,UTC,2023-02-25T01:05:00+00:00,1080,Estadio Victoria de Aguascalientes,Aguascalientes,2022,Clausura - 9,Necaxa,Club Queretaro,,,1,1,1,0,1,1,1
974378,E. Galván,UTC,2023-02-25T03:10:00+00:00,10546,Estadio de Mazatlán,Mazatlán,2022,Clausura - 9,Mazatlán,U.N.A.M. - Pumas,False,True,1,2,1,0,1,2,0
974379,Ó. Macías,UTC,2023-02-25T23:00:00+00:00,7182,Estadio Azteca,D.F.,2022,Clausura - 9,Cruz Azul,FC Juarez,True,False,1,0,1,0,1,0,1
974380,D. Quintero,UTC,2023-02-26T01:05:00+00:00,1087,Estadio Universitario de Nuevo León,San Nicolás de los Garza,2022,Clausura - 9,Tigres UANL,Guadalajara Chivas,False,True,1,2,0,2,1,2,0
974381,L. Santander,UTC,2023-02-26T03:05:00+00:00,1071,Estadio Jalisco,Guadalajara,2022,Clausura - 9,Atlas,Club America,,,2,2,1,2,2,2,1
974382,J. Camacho,UTC,2023-02-26T18:00:00+00:00,1089,Estadio Nemesio Díez,Toluca de Lerdo,2022,Clausura - 9,Toluca,Atletico San Luis,True,False,2,0,2,0,2,0,1
974383,B. González,UTC,2023-02-27T01:05:00+00:00,1085,Estadio Nuevo Corona,Torreón,2022,Clausura - 9,Santos Laguna,Puebla,True,False,3,2,2,0,3,2,1
974384,F. Hernández,UTC,2023-02-27T03:05:00+00:00,1088,Estadio Caliente,Tijuana,2022,Clausura - 9,Club Tijuana,Pachuca,True,False,2,0,2,0,2,0,1
974386,F. Hernández,UTC,2023-03-04T01:05:00+00:00,1080,Estadio Victoria de Aguascalientes,Aguascalientes,2022,Clausura - 10,Necaxa,Tigres UANL,False,True,0,1,0,1,0,1,0
974387,J. Lopez,UTC,2023-03-04T01:05:00+00:00,10546,Estadio de Mazatlán,Mazatlán,2022,Clausura - 10,Mazatlán,Cruz Azul,True,False,3,1,1,1,3,1,1
974388,D. Quintero,UTC,2023-03-04T03:15:00+00:00,1088,Estadio Caliente,Tijuana,2022,Clausura - 10,Club Tijuana,Atlas,,,1,1,1,1,1,1,1
974390,L. Santander,UTC,2023-03-05T01:10:00+00:00,11905,Estadio BBVA,Guadalupe,2022,Clausura - 10,Monterrey,FC Juarez,True,False,3,0,1,0,3,0,1
974391,A. Escobedo,UTC,2023-03-05T01:05:00+00:00,7182,Estadio Azteca,D.F.,2022,Clausura - 10,Club America,Pachuca,False,True,0,3,0,3,0,3,0
974392,V. Cáceres,UTC,2023-03-05T03:05:00+00:00,1076,Estadio AKRON,Zapopan,2022,Clausura - 10,Guadalajara Chivas,Santos Laguna,True,False,2,0,2,0,2,0,1
974393,C. Ramos,UTC,2023-03-05T18:00:00+00:00,1083,Estadio Olímpico de Universitario,D.F.,2022,Clausura - 10,U.N.A.M. - Pumas,Puebla,False,True,2,4,1,2,2,4,0
974394,Ó. Macías,UTC,2023-03-06T01:05:00+00:00,1084,Estadio La Corregidora,Santiago de Querétaro,2022,Clausura - 10,Club Queretaro,Toluca,True,False,1,0,1,0,1,0,1
974395,C. Ramos,UTC,2023-03-11T01:05:00+00:00,1795,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2022,Clausura - 11,Atletico San Luis,Club Queretaro,True,False,2,0,0,0,2,0,1
974396,Ó. Mejía,UTC,2023-03-11T03:05:00+00:00,1082,Estadio Cuauhtémoc,Puebla,2022,Clausura - 11,Puebla,Guadalajara Chivas,True,False,1,0,1,0,1,0,1
974397,M. Ortíz,UTC,2023-03-11T23:00:00+00:00,1071,Estadio Jalisco,Guadalajara,2022,Clausura - 11,Atlas,Leon,False,True,0,1,0,1,0,1,0
974398,D. Quintero,UTC,2023-03-12T01:05:00+00:00,7182,Estadio Azteca,D.F.,2022,Clausura - 11,Cruz Azul,U.N.A.M. - Pumas,True,False,1,0,0,0,1,0,1
974399,V. Cáceres,UTC,2023-03-12T03:10:00+00:00,1087,Estadio Universitario de Nuevo León,San Nicolás de los Garza,2022,Clausura - 11,Tigres UANL,Club America,False,True,0,2,0,1,0,2,0
974400,L. Santander,UTC,2023-03-12T18:00:00+00:00,1089,Estadio Nemesio Díez,Toluca de Lerdo,2022,Clausura - 11,Toluca,Mazatlán,True,False,4,1,2,1,4,1,1
974401,F. Guerrero,UTC,2023-03-13T01:05:00+00:00,1081,Estadio Hidalgo,Pachuca de Soto,2022,Clausura - 11,Pachuca,Monterrey,False,True,1,2,1,1,1,2,0
974402,I. Lopez,UTC,2023-03-13T01:05:00+00:00,1085,Estadio Nuevo Corona,Torreón,2022,Clausura - 11,Santos Laguna,Club Tijuana,True,False,3,2,1,1,3,2,1
974403,E. Miranda,UTC,2023-03-13T03:15:00+00:00,1845,Estadio Olímpico Benito Juárez,Ciudad Juárez,2022,Clausura - 11,FC Juarez,Necaxa,,,1,1,0,0,1,1,1
974404,Ó. Macías,UTC,2023-03-18T01:00:00+00:00,1082,Estadio Cuauhtémoc,Puebla,2022,Clausura - 12,Puebla,Atlas,False,True,0,4,0,2,0,4,0
974405,D. Quintero,UTC,2023-03-18T03:05:00+00:00,10546,Estadio de Mazatlán,Mazatlán,2022,Clausura - 12,Mazatlán,Necaxa,False,True,0,1,0,1,0,1,0
974406,E. Morales,UTC,2023-03-18T03:05:00+00:00,1088,Estadio Caliente,Tijuana,2022,Clausura - 12,Club Tijuana,Toluca,,,3,3,0,3,3,3,1
974407,G. Pacheco,UTC,2023-03-18T23:00:00+00:00,7182,Estadio Azteca,D.F.,2022,Clausura - 12,Cruz Azul,Atletico San Luis,True,False,1,0,0,0,1,0,1
974408,C. Ramos,UTC,2023-03-19T01:05:00+00:00,1087,Estadio Universitario de Nuevo León,San Nicolás de los Garza,2022,Clausura - 12,Tigres UANL,Monterrey,False,True,0,1,0,0,0,1,0
974409,M. Ortíz,UTC,2023-03-19T03:10:00+00:00,1076,Estadio AKRON,Zapopan,2022,Clausura - 12,Guadalajara Chivas,Club America,False,True,2,4,0,3,2,4,0
974410,V. Cáceres,UTC,2023-03-19T18:00:00+00:00,1083,Estadio Olímpico de Universitario,D.F.,2022,Clausura - 12,U.N.A.M. - Pumas,Pachuca,False,True,0,2,0,0,0,2,0
974411,F. Guerrero,UTC,2023-03-20T01:05:00+00:00,1084,Estadio La Corregidora,Santiago de Querétaro,2022,Clausura - 12,Club Queretaro,FC Juarez,,,2,2,1,0,2,2,1
974413,E. Morales,UTC,2023-04-01T01:05:00+00:00,1080,Estadio Victoria de Aguascalientes,Aguascalientes,2022,Clausura - 13,Necaxa,Santos Laguna,,,0,0,0,0,0,0,1
974414,D. Montaño,UTC,2023-04-01T03:00:00+00:00,1845,Estadio Olímpico Benito Juárez,Ciudad Juárez,2022,Clausura - 13,FC Juarez,Puebla,False,True,0,2,0,0,0,2,0
974415,L. Santander,UTC,2023-04-01T23:00:00+00:00,1081,Estadio Hidalgo,Pachuca de Soto,2022,Clausura - 13,Pachuca,Cruz Azul,False,True,0,2,0,1,0,2,0
974416,F. Hernández,UTC,2023-04-02T01:05:00+00:00,7182,Estadio Azteca,D.F.,2022,Clausura - 13,Club America,Leon,,,2,2,0,1,2,2,1
974417,Ó. Macías,UTC,2023-04-02T01:15:00+00:00,11905,Estadio BBVA,Guadalupe,2022,Clausura - 13,Monterrey,Club Tijuana,True,False,4,0,3,0,4,0,1
974418,C. Ramos,UTC,2023-04-02T03:10:00+00:00,1071,Estadio Jalisco,Guadalajara,2022,Clausura - 13,Atlas,Guadalajara Chivas,,,3,3,2,2,3,3,1
974419,M. Ortíz,UTC,2023-04-02T18:00:00+00:00,1089,Estadio Nemesio Díez,Toluca de Lerdo,2022,Clausura - 13,Toluca,Tigres UANL,True,False,3,2,2,0,3,2,1
974420,E. Miranda,UTC,2023-04-02T23:00:00+00:00,1795,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2022,Clausura - 13,Atletico San Luis,Mazatlán,True,False,2,1,1,0,2,1,1
974421,A. Escobedo,UTC,2023-04-03T01:05:00+00:00,1084,Estadio La Corregidora,Santiago de Querétaro,2022,Clausura - 13,Club Queretaro,U.N.A.M. - Pumas,True,False,1,0,0,0,1,0,1
974422,I. Lopez,UTC,2023-04-08T01:05:00+00:00,1082,Estadio Cuauhtémoc,Puebla,2022,Clausura - 14,Puebla,Toluca,False,True,1,2,0,2,1,2,0
974423,L. Santander,UTC,2023-04-08T03:10:00+00:00,1088,Estadio Caliente,Tijuana,2022,Clausura - 14,Club Tijuana,Club Queretaro,False,True,1,2,0,1,1,2,0
974425,B. González,UTC,2023-04-08T23:00:00+00:00,1076,Estadio AKRON,Zapopan,2022,Clausura - 14,Guadalajara Chivas,Necaxa,True,False,1,0,0,0,1,0,1
974426,F. Guerrero,UTC,2023-04-09T01:05:00+00:00,1087,Estadio Universitario de Nuevo León,San Nicolás de los Garza,2022,Clausura - 14,Tigres UANL,Mazatlán,False,True,1,2,0,2,1,2,0
974427,V. Cáceres,UTC,2023-04-09T03:10:00+00:00,7182,Estadio Azteca,D.F.,2022,Clausura - 14,Club America,Monterrey,True,False,2,1,1,1,2,1,1
974428,Ó. Mejía,UTC,2023-04-09T18:00:00+00:00,1083,Estadio Olímpico de Universitario,D.F.,2022,Clausura - 14,U.N.A.M. - Pumas,Atletico San Luis,True,False,3,1,2,1,3,1,1
974429,Ó. Macías,UTC,2023-04-10T00:05:00+00:00,1085,Estadio Nuevo Corona,Torreón,2022,Clausura - 14,Santos Laguna,Pachuca,False,True,1,4,1,2,1,4,0
974430,A. Escobedo,UTC,2023-04-10T02:10:00+00:00,1845,Estadio Olímpico Benito Juárez,Ciudad Juárez,2022,Clausura - 14,FC Juarez,Atlas,,,1,1,1,1,1,1,1
974431,L. Santander,UTC,2023-04-14T03:05:00+00:00,1795,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2022,Clausura - 15,Atletico San Luis,FC Juarez,True,False,2,0,1,0,2,0,1
974432,A. Escobedo,UTC,2023-04-15T01:05:00+00:00,1080,Estadio Victoria de Aguascalientes,Aguascalientes,2022,Clausura - 15,Necaxa,Puebla,,,1,1,0,0,1,1,1
